IN,532127,Nagulavalasa,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.4309,83.7077,4
IN,532127,Gadimudidam,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4924,83.6299,4
IN,532127,Aguru,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4777,83.6061,4
IN,532127,Penubaka,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4175,83.6421,4
IN,532127,Anthakapalli,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4311,83.5901,3
IN,532127,Rajam,Andhra Pradesh,02,Srikakulam,542,Rajam,,18.4491,83.6596,4
IN,532127,Guravam,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4803,83.6711,4
IN,532127,G.M.R.Nagar,Andhra Pradesh,02,Srikakulam,542,Rajam,,18.4311,83.5901,3
IN,532127,Vommi,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4311,83.5901,3
IN,532127,Maredubaka,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4317,83.6182,4
IN,532127,Dasariraminaiduvalasa,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4311,83.5901,3
IN,532127,Bomminaiduvalasa,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4311,83.5901,3
IN,532127,Agurukancharam,Andhra Pradesh,02,Srikakulam,542,Rajam Mandal,,18.4311,83.5901,3
IN,532148,Pogiri,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.4018,83.6937,4
IN,532148,Niddam,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3691,83.7119,4
IN,532148,Nandabalaga,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.395,83.6605,4
IN,532148,Gobburu,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3812,83.6965,4
IN,532148,Ramachandrapuram Agraharam,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3586,83.6758,4
IN,532148,Gedda Kancharam,Andhra Pradesh,02,Srikakulam,542,Sigadam,,18.3377,83.651,4
IN,532148,Boddam,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.4079,83.6306,4
IN,532148,Sigadam,Andhra Pradesh,02,Srikakulam,542,Ganguvada Sigadam Mandal,,18.3787,83.6817,4
IN,532148,Chettupodilam,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3544,83.6947,4
IN,532148,Yenduva,Andhra Pradesh,02,Srikakulam,542,Sigaam,,18.3755,83.6735,3
IN,532148,Jada,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3703,83.6382,4
IN,532148,Chandraiahpeta,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3755,83.6735,3
IN,532168,Buridikancharam,Andhra Pradesh,02,Srikakulam,542,Ponduru Mandal,,18.386,83.7677,3
